,code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
0,SZ.159792,2021-09-28 09:45:00,0.997,0.982,0.997,0.978,0.0,0.0,16723140,16391981.728,-1.5045135406218668,0.997
1,SZ.159792,2021-09-28 10:00:00,0.982,0.98,0.985,0.98,0.0,0.0,29769133,29254625.162,-0.20366598778004094,0.982
2,SZ.159792,2021-09-28 10:15:00,0.98,0.985,0.986,0.98,0.0,0.0,15494536,15252996.103,0.5102040816326535,0.98
3,SZ.159792,2021-09-28 10:30:00,0.985,0.987,0.988,0.985,0.0,0.0,2163317,2135048.58,0.203045685279188,0.985
4,SZ.159792,2021-09-28 10:45:00,0.987,0.988,0.988,0.984,0.0,0.0,4367361,4305846.95,0.10131712259371843,0.987
5,SZ.159792,2021-09-28 11:00:00,0.988,0.989,0.99,0.987,0.0,0.0,3258502,3219562.978,0.10121457489878552,0.988
6,SZ.159792,2021-09-28 11:15:00,0.989,0.991,0.991,0.988,0.0,0.0,302902,299832.176,0.20222446916076864,0.989
7,SZ.159792,2021-09-28 11:30:00,0.991,0.987,0.991,0.987,0.0,0.0,9846295,9738295.065,-0.40363269424823445,0.991
8,SZ.159792,2021-09-28 13:15:00,0.987,0.989,0.992,0.987,0.0,0.0,1824000,1803662.0,0.20263424518743686,0.987
9,SZ.159792,2021-09-28 13:30:00,0.989,0.991,0.991,0.989,0.0,0.0,852002,843933.878,0.20222446916076864,0.989
10,SZ.159792,2021-09-28 13:45:00,0.991,0.99,0.991,0.988,0.0,0.0,1298131,1283731.53,-0.10090817356205861,0.991
11,SZ.159792,2021-09-28 14:00:00,0.99,0.992,0.992,0.99,0.0,0.0,2788100,2762795.2,0.20202020202020218,0.99
12,SZ.159792,2021-09-28 14:15:00,0.992,0.993,0.993,0.992,0.0,0.0,2685505,2665524.06,0.1008064516129033,0.992
13,SZ.159792,2021-09-28 14:30:00,0.993,0.993,0.993,0.992,0.0,0.0,2010100,1995528.3,0.0,0.993
14,SZ.159792,2021-09-28 14:45:00,0.993,0.99,0.993,0.989,0.0,0.0,949102,939662.078,-0.3021148036253779,0.993
15,SZ.159792,2021-09-28 15:00:00,0.99,0.991,0.994,0.99,0.0,0.0,2812738,2790095.894,0.10101010101010109,0.99
16,SZ.159792,2021-09-29 09:45:00,0.989,0.963,0.989,0.956,0.0,0.0,2218211,2124231.627,-2.825428859737641,0.991
17,SZ.159792,2021-09-29 10:00:00,0.963,0.964,0.966,0.962,0.0,0.0,3082252,2971264.218,0.10384215991692637,0.963
18,SZ.159792,2021-09-29 10:15:00,0.964,0.967,0.967,0.964,0.0,0.0,1649152,1593399.657,0.31120331950207497,0.964
19,SZ.159792,2021-09-29 10:30:00,0.967,0.973,0.973,0.967,0.0,0.0,1053405,1021755.45,0.6204756980351609,0.967
20,SZ.159792,2021-09-29 10:45:00,0.973,0.967,0.973,0.967,0.0,0.0,1578205,1529588.855,-0.6166495375128475,0.973
21,SZ.159792,2021-09-29 11:00:00,0.967,0.967,0.97,0.967,0.0,0.0,822800,797422.9,0.0,0.967
22,SZ.159792,2021-09-29 11:15:00,0.967,0.965,0.967,0.963,0.0,0.0,2026103,1954700.99,-0.20682523267838696,0.967
23,SZ.159792,2021-09-29 11:30:00,0.965,0.967,0.967,0.965,0.0,0.0,995500,962073.5,0.2072538860103629,0.965
24,SZ.159792,2021-09-29 13:15:00,0.967,0.967,0.969,0.967,0.0,0.0,1674206,1621155.014,0.0,0.967
25,SZ.159792,2021-09-29 13:30:00,0.967,0.97,0.97,0.967,0.0,0.0,1176022,1139088.188,0.31023784901758045,0.967
26,SZ.159792,2021-09-29 13:45:00,0.97,0.977,0.977,0.97,0.0,0.0,1162800,1131949.2,0.7216494845360831,0.97
27,SZ.159792,2021-09-29 14:00:00,0.977,0.975,0.977,0.973,0.0,0.0,987100,962051.7,-0.20470829068577295,0.977
28,SZ.159792,2021-09-29 14:15:00,0.975,0.975,0.976,0.974,0.0,0.0,1617500,1576986.5,0.0,0.975
29,SZ.159792,2021-09-29 14:30:00,0.975,0.975,0.976,0.974,0.0,0.0,1100300,1073386.2,0.0,0.975
30,SZ.159792,2021-09-29 14:45:00,0.975,0.976,0.978,0.975,0.0,0.0,2992200,2923135.4,0.10256410256410264,0.975
31,SZ.159792,2021-09-29 15:00:00,0.976,0.977,0.978,0.976,0.0,0.0,1960024,1914695.425,0.10245901639344271,0.976
32,SZ.159792,2021-09-30 09:45:00,0.976,0.972,0.977,0.969,0.0,0.0,6647000,6478878.4,-0.5117707267144324,0.977
33,SZ.159792,2021-09-30 10:00:00,0.972,0.981,0.981,0.972,0.0,0.0,3722227,3638931.558,0.9259259259259267,0.972
34,SZ.159792,2021-09-30 10:15:00,0.981,0.975,0.981,0.975,0.0,0.0,495500,484119.5,-0.6116207951070342,0.981
35,SZ.159792,2021-09-30 10:30:00,0.975,0.977,0.977,0.975,0.0,0.0,605000,590485.0,0.2051282051282053,0.975
36,SZ.159792,2021-09-30 10:45:00,0.977,0.976,0.977,0.976,0.0,0.0,2482700,2423315.2,-0.10235414534288648,0.977
37,SZ.159792,2021-09-30 11:00:00,0.976,0.972,0.976,0.972,0.0,0.0,739109,719300.248,-0.40983606557377084,0.976
38,SZ.159792,2021-09-30 11:15:00,0.972,0.973,0.974,0.972,0.0,0.0,305300,297057.1,0.10288065843621409,0.972
39,SZ.159792,2021-09-30 11:30:00,0.973,0.974,0.974,0.973,0.0,0.0,510000,496740.0,0.1027749229188079,0.973
40,SZ.159792,2021-09-30 13:15:00,0.976,0.978,0.978,0.976,0.0,0.0,605000,591880.5,0.41067761806981556,0.974
41,SZ.159792,2021-09-30 13:30:00,0.978,0.978,0.978,0.978,0.0,0.0,0,0.0,0.0,0.978
42,SZ.159792,2021-09-30 13:45:00,0.978,0.979,0.98,0.978,0.0,0.0,1027900,1005302.3,0.10224948875255634,0.978
43,SZ.159792,2021-09-30 14:00:00,0.979,0.979,0.98,0.977,0.0,0.0,957166,936168.33,0.0,0.979
44,SZ.159792,2021-09-30 14:15:00,0.979,0.98,0.98,0.979,0.0,0.0,643000,629940.0,0.10214504596527077,0.979
45,SZ.159792,2021-09-30 14:30:00,0.98,0.981,0.985,0.98,0.0,0.0,152300,149613.5,0.10204081632653071,0.98
46,SZ.159792,2021-09-30 14:45:00,0.981,0.981,0.981,0.979,0.0,0.0,745057,729970.803,0.0,0.981
47,SZ.159792,2021-09-30 15:00:00,0.981,0.982,0.982,0.98,0.0,0.0,154014,150945.72,0.1019367991845057,0.981
48,SZ.159792,2021-10-08 09:45:00,0.995,0.991,1.0,0.989,0.0,0.0,2016405,2002825.575,0.9164969450101842,0.982
49,SZ.159792,2021-10-08 10:00:00,0.991,0.986,0.993,0.985,0.0,0.0,1255711,1244206.779,-0.5045408678102931,0.991
50,SZ.159792,2021-10-08 10:15:00,0.986,0.992,0.994,0.986,0.0,0.0,1815700,1803594.0,0.6085192697768768,0.986
51,SZ.159792,2021-10-08 10:30:00,0.992,0.987,0.993,0.987,0.0,0.0,269202,266972.374,-0.5040322580645166,0.992
52,SZ.159792,2021-10-08 10:45:00,0.987,0.988,0.989,0.987,0.0,0.0,11200,11070.7,0.10131712259371843,0.987
53,SZ.159792,2021-10-08 11:00:00,0.988,0.988,0.988,0.988,0.0,0.0,100,98.8,0.0,0.988
54,SZ.159792,2021-10-08 11:15:00,0.988,0.988,0.99,0.988,0.0,0.0,300400,297295.2,0.0,0.988
55,SZ.159792,2021-10-08 11:30:00,0.988,0.987,0.988,0.986,0.0,0.0,1010100,996978.7,-0.10121457489878552,0.988
56,SZ.159792,2021-10-08 13:15:00,0.985,0.981,0.985,0.976,0.0,0.0,2176101,2130299.48,-0.6079027355623106,0.987
57,SZ.159792,2021-10-08 13:30:00,0.981,0.982,0.982,0.98,0.0,0.0,319102,313205.264,0.1019367991845057,0.981
58,SZ.159792,2021-10-08 13:45:00,0.982,0.983,0.984,0.982,0.0,0.0,562000,552996.0,0.10183299389002047,0.982
59,SZ.159792,2021-10-08 14:00:00,0.983,0.984,0.984,0.983,0.0,0.0,140200,137956.8,0.10172939979654129,0.983
60,SZ.159792,2021-10-08 14:15:00,0.984,0.986,0.986,0.984,0.0,0.0,21002,20707.972,0.2032520325203254,0.984
61,SZ.159792,2021-10-08 14:30:00,0.986,0.987,0.987,0.986,0.0,0.0,200000,197400.0,0.10141987829614613,0.986
